index,contest-tmp2m-14d__tmp2m
376067,23.875317
376068,28.02321
376069,24.780428
376070,30.62912
376071,-6.860286
376072,-1.3228192
376073,-11.370013
376074,-15.824601
376075,-15.145298
376076,-15.399136
376077,-2.7314758
376078,-3.6509228
376079,-10.0249605
376080,-1.7025199
376081,-7.9070044
376082,-8.957216
376083,-9.095154
376084,-6.312538
376085,-2.515673
376086,-8.37235
376087,-7.809229
376088,3.3870642
376089,-3.215596
376090,-0.2884586
376091,-0.6217243
376092,-1.9462612
376093,-1.4571354
376094,-4.317329
376095,-3.9803286
376096,-3.0868535
376097,1.331967
376098,1.1610694
376099,0.36965233
376100,18.091822
376101,20.978752
376102,25.851675
376103,30.63398
376104,30.557756
376105,29.289017
376106,26.292583
376107,24.242245
376108,20.06623
376109,25.744394
376110,24.439957
376111,26.332901
376112,32.382103
376113,33.26692
376114,32.192497
376115,28.998463
376116,29.83577
376117,28.122402
376118,25.560694
376119,24.764442
376120,27.193228
376121,27.36751
376122,21.608107
376123,25.578684
376124,27.382847
376125,29.623072
376126,29.31008
376127,32.833237
376128,29.919077
376129,29.674658
376130,24.780428
376131,30.62912
376132,-6.860286
376133,-1.3228192
376134,-11.168629
376135,-15.877083
376136,-15.145298
376137,-14.571336
376138,-2.9188097
376139,-3.6509228
376140,-10.428239
376141,-2.2753766
376142,-7.9070044
376143,-8.957216
376144,-9.095154
376145,-6.312538
376146,-2.671211
376147,-7.25141
376148,-7.809229
376149,2.247001
376150,-3.459983
376151,-0.22268915
376152,-0.91332984
376153,-3.188316
376154,-0.82090914
376155,-4.4465227
376156,-4.1433086
376157,-3.3598986
376158,0.9888518
376159,1.2914404
376160,0.36965233
376161,18.091822
376162,20.781868
376163,25.967964
376164,30.63398
376165,30.557756
376166,29.289017
376167,26.292583
376168,24.242245
376169,20.06623
376170,25.744394
376171,26.480474
376172,27.808033
376173,32.258724
376174,33.26692
376175,32.192497
376176,31.030533
376177,30.98377
376178,28.409008
376179,25.560694
376180,26.613817
376181,27.193228
376182,27.36751
376183,22.449701
376184,26.521688
376185,28.0732
376186,30.114647
376187,28.99054
376188,31.959372
376189,29.328217
376190,30.582764
376191,26.045235
376192,31.13534
376193,-7.035394
376194,-1.7878946
376195,-10.778533
376196,-15.515416
376197,-13.724959
376198,-14.4233675
376199,-2.9188097
376200,-3.6509228
376201,-10.428239
376202,-2.2753766
376203,-8.201588
376204,-8.957216
376205,-9.095154
376206,-6.312538
376207,-3.1178408
376208,-7.662582
376209,-7.615428
376210,2.247001
376211,-3.459983
376212,-0.22268915
376213,-0.5135505
376214,-3.917954
376215,-0.8715862
376216,-4.476639
376217,-3.8135862
376218,-3.0868535
376219,1.5297209
376220,1.2914404
376221,0.36965233
376222,21.697138
376223,21.058365
376224,26.187088
376225,30.485466
376226,29.860914
376227,29.191935
376228,27.57943
376229,24.242245
376230,20.755722
376231,26.739908
376232,26.265688
376233,27.808033
376234,31.93097
376235,33.28441
376236,31.737865
376237,29.719091
376238,30.243702
376239,27.461857
376240,26.151218
376241,26.21814
376242,27.244501
376243,28.534834
376244,22.274654
376245,25.764996
376246,27.493607
376247,29.378296
376248,29.153313
376249,31.959372
376250,29.328217
376251,30.582764
376252,26.862673
376253,31.13534
376254,-7.035394
376255,-1.7878946
376256,-10.778533
376257,-15.515416
376258,-15.521441
376259,-15.02698
376260,-4.0842876
376261,-5.1489983
376262,-10.486325
376263,-2.2753766
376264,-8.781524
376265,-8.843803
376266,-9.095154
376267,-7.3225837
376268,-4.1640525
376269,-8.484595
376270,-0.79921156
376271,2.247001
376272,-3.8035789
376273,-0.22268915
376274,-0.78472745
376275,-3.91465
376276,-0.9983085
376277,-3.9550695
376278,-3.3159742
376279,-3.2862132
376280,0.6468841
376281,1.1906698
376282,0.21438803
376283,18.687483
376284,21.271744
376285,26.179075
376286,30.569233
376287,29.705296
376288,29.298332
376289,27.348768
376290,24.712458
376291,20.855108
376292,26.850653
376293,25.415825
376294,27.886938
376295,31.87602
376296,33.432945
376297,30.367353
376298,28.531576
376299,28.098932
376300,24.89856
376301,24.663475
376302,24.504807
376303,27.311655
376304,28.534834
376305,22.89676
376306,25.764996
376307,27.493607
376308,29.378296
376309,29.195745
376310,31.959372
376311,30.266201
376312,30.582764
376313,26.862673
376314,31.13534
376315,-7.035394
376316,-1.7878946
376317,-13.413185
376318,-16.197472
376319,-15.91283
376320,-15.02698
376321,-4.64887
376322,-4.227838
376323,-10.486325
376324,-2.4014177
376325,-7.221928
376326,-8.843803
376327,-9.095154
376328,-7.129242
376329,-4.1640525
376330,-8.484595
376331,-0.8120067
376332,2.247001
376333,-3.527781
376334,-0.22268915
376335,-0.9337845
376336,-3.917954
376337,-0.99854845
376338,-4.423137
376339,-3.442261
376340,-3.5592587
376341,-0.05783145
376342,0.49350768
376343,0.21438803
376344,17.47335
376345,21.19446
376346,26.820534
376347,32.013184
376348,28.325943
376349,27.119339
376350,26.778246
376351,25.34648
376352,21.63932
376353,26.977633
376354,25.410322
376355,24.825405
376356,31.390997
376357,31.52621
376358,31.89656
376359,31.665558
376360,30.489653
376361,28.757114
376362,28.173872
376363,26.234009
376364,26.889881
376365,27.937687
376366,24.425045
376367,25.887146
376368,25.916695
376369,31.037273
376370,29.693445
376371,26.481514
376372,23.234009
376373,28.293255
376374,24.265707
376375,30.62912
376376,-6.860286
376377,-1.3228192
376378,-11.370013
376379,-15.510499
376380,-16.264559
376381,-14.9278
376382,-0.1995427
376383,-3.931087
376384,-10.225144
376385,-1.8270648
376386,-3.7656453
376387,-7.631638
376388,-7.885179
376389,-7.1192636
376390,-2.0850189
376391,-7.1355042
376392,-7.979702
376393,-0.663019
376394,-2.2624242
376395,-0.5925325
376396,-1.6416711
376397,-3.1310737
376398,-1.7590095
376399,-2.624758
376400,-4.748181
376401,-4.137993
376402,2.6586914
376403,2.884379
376404,0.9503601
376405,18.57261
376406,21.720451
376407,27.664476
376408,32.187958
376409,30.016665
376410,29.499905
376411,27.125628
376412,24.613522
376413,21.259
376414,26.802124
376415,27.376734
376416,27.41382
376417,32.676193
376418,33.98213
376419,32.467968
376420,32.301193
376421,30.560719
376422,28.606123
376423,28.206999
376424,26.381521
376425,27.2327
376426,28.104628
376427,24.33591
376428,26.109177
376429,25.935814
376430,30.253794
376431,29.744707
376432,26.481514
376433,23.234009
376434,28.367825
376435,24.265707
376436,31.9884
376437,-5.8059735
376438,-0.4397297
376439,-11.585123
376440,-15.510499
376441,-15.9457245
376442,-15.1646805
376443,-0.44850776
376444,-3.552957
376445,-9.682082
376446,-0.9104188
376447,-4.305443
376448,-6.5862064
376449,-7.126135
376450,-7.1836653
376451,-1.1025317
376452,-7.6847343
376453,-8.343266
376454,3.774298
376455,-2.414887
376456,-1.1391915
376457,-1.501913
376458,-3.7960968
376459,-2.4711905
376460,-2.4012642
376461,-4.323852
376462,-4.492142
376463,2.6586914
376464,2.884379
376465,1.5651604
376466,21.891336
376467,21.634832
376468,27.280651
376469,31.735388
376470,30.092573
376471,29.74881
376472,27.305573
376473,24.725716
376474,21.198288
376475,26.699709
376476,27.857843
376477,27.566994
376478,32.718178
376479,33.87241
376480,32.67426
376481,32.301193
376482,30.80291
376483,28.362616
376484,28.334684
376485,26.540276
376486,27.629263
376487,28.193752
376488,23.932112
376489,26.109177
376490,28.10256
376491,30.253794
376492,29.966604
376493,26.481514
376494,23.234009
376495,28.367825
376496,24.265707
376497,31.31357
376498,-5.8059735
376499,-0.4397297
376500,-11.585123
376501,-15.510499
376502,-16.031086
376503,-14.796182
376504,-1.7258372
376505,-3.461389
376506,-8.8921385
376507,-0.9104188
376508,-4.6815963
376509,-6.7800884
376510,-6.6459374
376511,-6.558279
376512,-0.6841091
376513,-7.191348
376514,-8.146774
376515,3.774298
376516,-2.3355362
376517,-1.4419068
376518,-1.2884387
376519,-2.7712512
376520,-2.560345
376521,-3.4595528
376522,-3.9994402
376523,-3.6313221
376524,1.6947954
376525,1.5091789
376526,0.68139416
376527,18.091822
376528,20.781868
376529,26.226667
376530,31.127842
376531,30.637354
376532,29.237516
376533,26.983955
376534,24.202162
376535,20.80343
376536,26.234934
376537,24.601776
376538,25.92771
376539,32.382103
376540,33.26692
376541,32.192497
376542,31.030533
376543,31.693157
376544,29.565563
376545,27.020937
376546,25.689209
376547,27.193228
376548,27.36751
376549,22.074476
376550,26.457401
376551,26.0389
376552,28.573345
376553,28.951916
376554,26.44148
376555,23.875317
376556,28.02321
376557,24.780428
376558,30.733028
376559,-6.860286
376560,-1.3228192
376561,-11.370013
376562,-15.824601
376563,-15.404936
376564,-14.490815
376565,-3.6278744
376566,-3.5609221
376567,-9.838954
376568,-1.6972241
376569,-7.3476734
376570,-9.042512
376571,-8.053465
376572,-6.312538
376573,-2.403553
376574,-8.315368
376575,-7.7613454
376576,3.3118818
376577,-2.9008725
376578,-0.9952241
376579,-0.6217243
376580,-1.9529805
376581,-1.2003028
376582,-4.1849413
376583,-4.2797933
376584,-3.0868535
376585,1.5869938
376586,1.2914404
376587,0.36965233
376588,18.091822
376589,20.670233
376590,26.648897
376591,30.63398
376592,30.557756
376593,29.726635
376594,27.147676
376595,24.242245
376596,20.06623
376597,25.62865
376598,26.701008
376599,27.893423
376600,32.382103
376601,33.26692
376602,32.192497
376603,31.030533
376604,31.693157
376605,29.565563
376606,27.020937
376607,25.689209
376608,26.68457
376609,27.36751
376610,22.527475
376611,26.457401
376612,26.0389
376613,29.451035
376614,28.961826
376615,26.44148
376616,23.875317
376617,28.02321
376618,24.780428
376619,30.62912
376620,-6.860286
376621,-1.3228192
376622,-11.370013
376623,-15.824601
376624,-15.145298
376625,-14.323003
376626,-2.9188097
376627,-3.6509228
376628,-9.887282
376629,-2.2753766
376630,-7.9070044
376631,-8.495889
376632,-9.095154
376633,-6.312538
376634,-2.515673
376635,-8.37235
376636,-7.809229
376637,3.3870642
376638,-3.189838
376639,-0.2884586
376640,-0.6217243
376641,-2.497705
376642,-0.7204243
376643,-4.0557475
376644,-3.9803286
376645,-3.0868535
376646,1.3601309
376647,1.2914404
376648,0.36965233
376649,21.37331
376650,20.781868
376651,25.903475
376652,30.63398
376653,30.557756
376654,28.765717
376655,26.292583
376656,24.242245
376657,20.451303
376658,25.744394
376659,26.735964
376660,27.808033
376661,31.93097
376662,33.26692
376663,32.192497
376664,31.030533
376665,30.98377
376666,29.496891
376667,28.392248
376668,25.382942
376669,26.68457
376670,27.36751
376671,23.467579
376672,25.844812
376673,26.0389
376674,29.102842
376675,28.931787
376676,32.833237
376677,24.158318
376678,28.049915
376679,24.780428
376680,30.62912
376681,-7.197681
376682,-1.7878946
376683,-10.778533
376684,-15.788748
376685,-14.200117
376686,-14.571336
376687,-2.9188097
376688,-3.6509228
376689,-9.96066
376690,-2.2753766
376691,-7.9070044
376692,-8.957216
376693,-9.095154
376694,-6.312538
376695,-2.8586519
376696,-8.37235
376697,-7.809229
376698,3.0230772
376699,-3.189838
376700,-0.2884586
376701,-0.36890623
376702,-2.497705
376703,-0.7204243
376704,-4.0557475
376705,-3.9803286
376706,-3.0868535
376707,1.6976336
376708,2.4626374
376709,0.36965233
376710,21.570194
376711,20.978752
376712,25.851675
376713,30.63398
376714,29.884413
376715,28.671621
376716,27.147676
376717,24.80383
376718,20.715588
376719,26.481606
376720,27.511683
376721,27.808033
376722,31.93097
376723,33.099068
376724,32.192497
376725,31.897
376726,30.613401
376727,29.496891
376728,28.27625
376729,25.689209
376730,26.430643
376731,27.36751
376732,23.467579
376733,25.699284
376734,27.675045
376735,28.770695
376736,29.368832
376737,31.959372
376738,29.263653
376739,29.524954
376740,26.045235
376741,31.239248
376742,-7.035394
376743,-1.7878946
376744,-10.778533
376745,-15.515416
376746,-13.724959
376747,-14.583135
376748,-2.9188097
376749,-3.6509228
376750,-9.866204
376751,-2.2753766
376752,-9.069697
376753,-9.151095
376754,-9.095154
376755,-7.3795705
376756,-3.1201568
376757,-8.37235
376758,-8.101145
376759,2.1718185
376760,-3.8035789
376761,-0.2884586
376762,-0.32794634
376763,-3.2931128
376764,-1.0446193
376765,-4.2150574
376766,-3.3159742
376767,-3.8870876
376768,1.366815
376769,1.1206753
376770,0.83098066
376771,21.570194
376772,20.978752
376773,25.851675
376774,30.442955
376775,29.488512
376776,28.765717
376777,26.654005
376778,24.242245
376779,20.581293
376780,26.739908
376781,25.370735
376782,27.214903
376783,31.679781
376784,33.28441
376785,32.45883
376786,29.111788
376787,28.620241
376788,25.663874
376789,25.395813
376790,26.213867
376791,26.189964
376792,27.047432
376793,21.526009
376794,25.095036
376795,27.574696
376796,29.15405
376797,28.760157
376798,31.959372
376799,29.263653
376800,30.582764
376801,26.862673
376802,31.491491
376803,-7.035394
376804,-1.7878946
376805,-10.778533
376806,-17.622911
376807,-16.284311
376808,-16.098894
376809,-4.568048
376810,-5.1489983
376811,-9.866204
376812,-2.2753766
376813,-8.811875
376814,-9.151095
376815,-9.095154
376816,-7.4683495
376817,-4.238393
376818,-9.959172
376819,-0.79921156
376820,2.6368558
376821,-3.8035789
376822,-0.22268915
376823,-0.8382788
376824,-3.2931128
376825,-0.31287774
376826,-5.6380844
376827,-3.3159742
376828,-0.8749986
376829,0.034673706
376830,1.7168419
376831,0.21438803
376832,21.570194
376833,21.356907
376834,25.851675
376835,30.442955
376836,29.332893
376837,28.85449
376838,27.676327
376839,24.225103
376840,20.581293
376841,26.739908
376842,27.349977
376843,28.577507
376844,31.679781
376845,32.66092
376846,32.45883
376847,30.109915
376848,28.417814
376849,26.903902
376850,25.943527
376851,26.213867
376852,26.189964
376853,27.047432
376854,24.21649
376855,25.764996
376856,27.493607
376857,29.721996
376858,28.537561
376859,31.959372
376860,29.213043
376861,30.352999
376862,27.786259
376863,30.057144
376864,-8.474015
376865,-3.8072097
376866,-13.413185
376867,-16.825775
376868,-16.308168
376869,-15.3710575
376870,-4.568048
376871,-5.1489983
376872,-10.255557
376873,-2.2753766
376874,-7.312959
376875,-8.843803
376876,-9.095154
376877,-7.3225837
376878,-4.1640525
376879,-9.953027
376880,-0.5502706
376881,2.247001
376882,-3.8035789
376883,-0.22268915
376884,-0.78472745
376885,-3.6729555
376886,-2.3604953
376887,-5.116515
376888,-3.5523727
376889,-1.0757902
376890,0.18116505
376891,1.072419
376892,0.21438803
376893,21.724884
376894,20.83275
376895,25.851675
376896,30.442955
376897,29.332893
376898,28.85449
376899,27.314905
376900,24.225103
376901,20.581293
376902,26.739908
376903,27.33986
376904,28.577507
376905,31.679781
376906,32.66092
376907,32.45883
376908,30.109915
376909,28.417814
376910,25.818563
376911,25.109695
376912,26.788809
376913,26.719275
376914,28.306538
376915,24.747753
376916,25.764996
376917,27.642563
376918,29.721996
376919,28.165133
376920,31.971762
376921,29.213043
376922,30.077353
376923,27.922571
376924,30.057144
376925,-8.474015
376926,-3.4087813
376927,-13.413185
376928,-15.898413
376929,-15.91283
376930,-15.02698
376931,-4.406054
376932,-5.5056643
376933,-10.486325
376934,-2.2753766
376935,-7.312959
376936,-8.843803
376937,-8.956507
376938,-7.3225837
376939,-4.1640525
376940,-8.484595
376941,-0.8401916
376942,2.247001
376943,-3.8035789
376944,-0.22268915
376945,-0.6236064
376946,-4.3125553
376947,-2.728174
376948,-5.116515
376949,-3.5080132
376950,-1.2171637
376951,0.18116505
376952,1.026791
376953,0.21438803
376954,21.894022
376955,20.849842
376956,26.179075
376957,30.569233
376958,29.784893
376959,29.393145
376960,28.052973
376961,24.690323
376962,20.855108
376963,26.966396
376964,28.056944
376965,29.449802
376966,31.87602
376967,32.809456
376968,31.431662
376969,29.998056
376970,26.475685
376971,24.89856
376972,25.109695
376973,26.345312
376974,27.406301
376975,28.222834
376976,24.674982
376977,27.2908
376978,27.493607
376979,30.130638
376980,30.30361
376981,31.959372
376982,30.616064
376983,30.335135
376984,27.922571
376985,30.057144
376986,-8.474015
376987,-3.4087813
376988,-13.413185
376989,-14.555524
376990,-15.71194
376991,-15.02698
376992,-4.64887
376993,-4.805811
376994,-10.486325
376995,-2.4014177
376996,-5.911893
376997,-8.843803
376998,-8.857565
376999,-7.129242
377000,-4.1640525
377001,-8.484595
377002,-0.7222141
377003,2.247001
377004,-3.527781
377005,-0.22268915
377006,-0.6349307
377007,-4.0863843
377008,-2.728174
377009,-5.6623864
377010,-3.5299413
377011,-1.0757902
377012,0.18116505
377013,1.072419
377014,0.21438803
377015,17.47335
377016,21.894094
377017,26.64141
377018,32.013184
377019,28.325943
377020,27.274265
377021,26.86331
377022,25.248486
377023,21.63932
377024,26.977633
377025,27.694443
377026,26.272226
377027,31.11361
377028,32.39929
377029,32.548767
377030,31.66853
377031,29.857862
377032,26.980526
377033,26.500992
377034,24.620876
377035,25.845026
377036,26.991858
377037,23.240438
377038,27.312695
377039,28.873669
377040,30.917469
377041,29.613377
377042,27.484247
377043,25.133896
377044,29.696693
377045,25.882294
377046,34.103073
377047,-2.667185
377048,-0.4397297
377049,-11.585123
377050,-15.510499
377051,-16.44901
377052,-14.390236
377053,-0.20134443
377054,-3.3909633
377055,-9.0503025
377056,-1.1195223
377057,-4.305443
377058,-6.5862064
377059,-7.126135
377060,-6.488839
377061,-1.4941446
377062,-3.1370022
377063,-5.8100886
377064,0.48071736
377065,-1.371224
377066,-0.026913136
377067,-0.049937367
377068,-3.460706
377069,-1.288209
377070,-2.4012642
377071,-4.715569
377072,-4.492142
377073,2.6586914
377074,2.884379
377075,0.9503601
377076,17.47335
377077,21.969175
377078,26.64141
377079,32.013184
377080,28.325943
377081,28.650179
377082,26.532377
377083,25.544558
377084,21.63932
377085,27.177906
377086,28.051102
377087,26.272226
377088,31.11361
377089,31.52621
377090,31.89656
377091,32.154697
377092,30.80291
377093,28.490301
377094,28.206999
377095,26.687788
377096,27.420847
377097,28.193752
377098,26.397484
377099,25.403498
377100,26.640387
377101,30.234674
377102,29.677353
377103,26.481514
377104,23.234009
377105,28.293255
377106,24.007154
377107,31.9884
377108,-5.8059735
377109,-0.4397297
377110,-11.585123
377111,-15.510499
377112,-15.9457245
377113,-14.600202
377114,-0.44850776
377115,-3.552957
377116,-9.282432
377117,-1.0405291
377118,-4.305443
377119,-6.5862064
377120,-7.1489778
377121,-6.227597
377122,-1.5331861
377123,-7.191348
377124,-8.298664
377125,-0.6712808
377126,-1.2909634
377127,0.71548796
377128,0.16353703
377129,-3.460706
377130,-1.7590095
377131,-2.3138275
377132,-4.323852
377133,-4.656115
377134,2.462596
377135,2.884379
377136,0.56478184
377137,18.338604
377138,23.045374
377139,27.664476
377140,32.187958
377141,30.016665
377142,27.355974
377143,27.125628
377144,24.613522
377145,20.943184
377146,26.765629
377147,24.890804
377148,27.41382
377149,32.676193
377150,33.79299
377151,32.467968
377152,32.301193
377153,30.555746
377154,28.606123
377155,28.206999
377156,26.687788
377157,27.2327
377158,28.104628
377159,24.149412
377160,26.109177
377161,24.557589
377162,30.395487
377163,29.677353
377164,26.481514
377165,23.234009
377166,28.293255
377167,24.007154
377168,32.28038
377169,-5.8059735
377170,-0.4397297
377171,-11.585123
377172,-15.510499
377173,-15.9457245
377174,-14.562174
377175,-1.1765357
377176,-3.552957
377177,-9.282432
377178,-0.9104188
377179,-4.305443
377180,-6.5862064
377181,-7.265741
377182,-6.780904
377183,-1.6560948
377184,-6.95632
377185,-8.07784
377186,3.774298
377187,-2.2200847
377188,-1.5117933
377189,-1.2884387
377190,-2.6371732
377191,-1.9514707
377192,-2.3138275
377193,-4.323852
377194,-4.656115
377195,2.462596
377196,2.884379
377197,0.56478184
377198,17.873806
377199,21.159609
377200,26.18088
377201,31.539381
377202,30.557756
377203,27.555904
377204,26.443472
377205,24.428888
377206,20.195906
377207,25.409279
377208,24.601776
377209,26.020672
377210,31.93097
377211,32.96422
377212,31.737865
377213,31.024517
377214,30.889051
377215,29.189516
377216,26.89768
377217,25.255114
377218,26.871325
377219,27.047432
377220,21.88585
377221,25.834623
377222,25.624163
377223,28.405457
377224,29.257832
377225,26.44148
377226,23.875317
377227,28.932344
377228,24.780428
377229,30.855215
377230,-6.860286
377231,-1.3228192
377232,-11.370013
377233,-15.824601
377234,-16.2123
377235,-14.410936
377236,-3.6278744
377237,-3.4809923
377238,-9.710969
377239,-1.4778334
377240,-4.095662
377241,-6.985371
377242,-7.885179
377243,-6.366686
377244,-2.0850189
377245,-7.795138
377246,-8.06048
377247,3.3118818
377248,-2.9008725
377249,-1.4188913
377250,-0.6217243
377251,-1.6240649
377252,-1.4894108
377253,-3.9577909
377254,-4.1133094
377255,-3.4552884
377256,1.4367105
377257,1.2914404
377258,0.36965233
377259,21.891336
377260,22.589182
377261,27.280651
377262,31.773985
377263,29.959673
377264,29.74881
377265,27.305573
377266,24.725716
377267,21.198288
377268,26.82041
377269,27.730536
377270,27.320562
377271,32.718178
377272,33.68654
377273,32.513443
377274,31.993883
377275,30.945581
377276,28.177044
377277,28.173872
377278,26.540276
377279,27.566257
377280,28.193752
377281,23.984343
377282,26.571142
377283,28.214792
377284,30.360569
377285,29.982697
377286,26.481514
377287,23.234009
377288,27.45869
377289,24.780428
377290,30.92111
377291,-6.860286
377292,-1.3228192
377293,-11.370013
377294,-15.824601
377295,-15.563479
377296,-14.731103
377297,-4.088189
377298,-3.5593543
377299,-9.886271
377300,-1.9199862
377301,-4.376561
377302,-7.848363
377303,-7.908022
377304,-6.312538
377305,-2.4655397
377306,-8.37235
377307,-7.4414253
377308,3.3118818
377309,-2.9008725
377310,-1.4828014
377311,-0.6217243
377312,-1.7866536
377313,-1.4894108
377314,-3.9577909
377315,-4.0653067
377316,-3.4472442
377317,1.4367105
377318,1.7770033
377319,0.68353873
377320,21.891336
377321,21.33656
377322,27.280651
377323,31.84897
377324,29.959673
377325,29.93414
377326,27.305573
377327,24.725716
377328,21.068613
377329,27.002752
377330,27.376734
377331,27.320562
377332,32.718178
377333,32.959084
377334,32.19697
377335,31.993883
377336,30.945581
377337,28.245716
377338,28.173872
377339,26.540276
377340,27.0576
377341,28.193752
377342,23.815018
377343,26.571142
377344,28.214792
377345,29.623322
377346,29.730005
377347,26.481514
