index,contest-tmp2m-14d__tmp2m
376141,23.839909
376142,23.74894
376143,23.648586
376144,23.611364
376145,23.611364
376146,23.611364
376147,23.382479
376148,22.770247
376149,22.639996
376150,22.267836
376151,21.835875
376152,21.719978
376153,21.128239
376154,21.209873
376155,20.84438
376156,20.128895
376157,19.372242
376158,19.028746
376159,17.928381
376160,16.933676
376161,28.079567
376162,28.128323
376163,28.097956
376164,28.325893
376165,28.325893
376166,28.093716
376167,28.093716
376168,27.907919
376169,27.75065
376170,27.600124
376171,27.730227
376172,28.462135
376173,27.91582
376174,27.61447
376175,27.46875
376176,27.28365
376177,27.136087
376178,27.074009
376179,26.894445
376180,26.815323
376181,26.4361
376182,25.970366
376183,25.669144
376184,25.533064
376185,25.57699
376186,25.121954
376187,24.599293
376188,24.542845
376189,24.152021
376190,23.558155
376191,23.594938
376192,23.825872
376193,24.012587
376194,24.012348
376195,24.057222
376196,24.095556
376197,23.81066
376198,23.623995
376199,23.839712
376200,23.851887
376201,23.851887
376202,23.789936
376203,23.698965
376204,23.598612
376205,23.557474
376206,23.579395
376207,23.579395
376208,23.56694
376209,22.9367
376210,22.672817
376211,22.569323
376212,22.245033
376213,21.97916
376214,21.619352
376215,21.005096
376216,20.834738
376217,20.20926
376218,19.91067
376219,18.992983
376220,18.012444
376221,17.32953
376222,28.146622
376223,28.295908
376224,28.376925
376225,28.443369
376226,28.443369
376227,28.327856
376228,28.04088
376229,27.763988
376230,27.629765
376231,27.707275
376232,28.016937
376233,28.101946
376234,28.093655
376235,27.931925
376236,27.957628
376237,27.992569
376238,27.803324
376239,27.43381
376240,26.941309
376241,26.964989
376242,26.407564
376243,25.86702
376244,25.522402
376245,25.46731
376246,25.77459
376247,25.201876
376248,24.665442
376249,24.485119
376250,24.310612
376251,23.670263
376252,23.324638
376253,23.445398
376254,23.666256
376255,23.756092
376256,23.76659
376257,23.613817
376258,23.616049
376259,23.664162
376260,23.779509
376261,23.791683
376262,23.866823
376263,23.847654
376264,23.756683
376265,23.65633
376266,23.5972
376267,23.619122
376268,23.413889
376269,23.291313
376270,23.089174
376271,22.597754
376272,22.206055
376273,22.294298
376274,21.972668
376275,21.718817
376276,21.123941
376277,20.926004
376278,20.397594
376279,20.024113
376280,19.282375
376281,19.085398
376282,18.622566
376283,28.111847
376284,28.160603
376285,28.284784
376286,28.462612
376287,28.462612
376288,28.159628
376289,27.987274
376290,27.756443
376291,27.635513
376292,27.713024
376293,28.04138
376294,27.875296
376295,27.730515
376296,27.956367
376297,27.98207
376298,27.81876
376299,27.827766
376300,27.700773
376301,27.233652
376302,27.054512
376303,26.624249
376304,26.195276
376305,26.021683
376306,25.492985
376307,25.701992
376308,25.17863
376309,24.643381
376310,24.37533
376311,24.721096
376312,23.78783
376313,23.485853
376314,23.593267
376315,23.911734
376316,23.977783
376317,24.04787
376318,23.895098
376319,23.75753
376320,23.783691
376321,23.82703
376322,23.95551
376323,24.03065
376324,24.007496
376325,23.888323
376326,23.757246
376327,23.728914
376328,23.692326
376329,23.52445
376330,23.500423
376331,23.136204
376332,22.85407
376333,22.52676
376334,22.426394
376335,22.394472
376336,22.066206
376337,22.051332
376338,21.614546
376339,20.435987
376340,20.377222
376341,19.850216
376342,19.085398
376343,18.861279
376344,22.473627
376345,22.460594
376346,22.692953
376347,22.91932
376348,22.663774
376349,22.563114
376350,22.63774
376351,22.338839
376352,22.290386
376353,22.43917
376354,22.27545
376355,22.34942
376356,22.266794
376357,22.29848
376358,22.385578
376359,22.363146
376360,22.259459
376361,22.251776
376362,21.898188
376363,21.777437
376364,21.073128
376365,20.922596
376366,20.405876
376367,20.261194
376368,20.40599
376369,20.18283
376370,19.615911
376371,19.670557
376372,20.166052
376373,19.301638
376374,18.931501
376375,18.92125
376376,18.98616
376377,19.060537
376378,19.037024
376379,19.034616
376380,18.877708
376381,18.76672
376382,19.036982
376383,19.124556
376384,19.153765
376385,19.213863
376386,19.083435
376387,18.88597
376388,18.747814
376389,18.682333
376390,19.289528
376391,19.246058
376392,18.425707
376393,18.328032
376394,18.453539
376395,18.813517
376396,18.394133
376397,18.028994
376398,17.517324
376399,16.787016
376400,15.764488
376401,15.233965
376402,14.63865
376403,13.815915
376404,13.618963
376405,24.081343
376406,23.997604
376407,24.00202
376408,24.228811
376409,24.056808
376410,24.220463
376411,24.217936
376412,24.053856
376413,23.852713
376414,23.966566
376415,24.15218
376416,24.165905
376417,23.89752
376418,23.675438
376419,23.886734
376420,23.650625
376421,23.495302
376422,23.137003
376423,22.99071
376424,23.08035
376425,22.391848
376426,21.849508
376427,21.22477
376428,20.731483
376429,21.209047
376430,20.937016
376431,20.933964
376432,20.578938
376433,20.502127
376434,20.71661
376435,20.681828
376436,20.76314
376437,20.972113
376438,21.124743
376439,21.069637
376440,21.127329
376441,20.830235
376442,20.442642
376443,20.751236
376444,20.788149
376445,20.788149
376446,20.848248
376447,20.71782
376448,20.582008
376449,20.498306
376450,20.448502
376451,20.956562
376452,20.871515
376453,20.5399
376454,20.170238
376455,19.82494
376456,19.20968
376457,19.684011
376458,19.198532
376459,18.747805
376460,17.475208
376461,17.153027
376462,16.742826
376463,15.279907
376464,14.797147
376465,13.83678
376466,26.533123
376467,26.518635
376468,26.520206
376469,26.513592
376470,26.499104
376471,25.80203
376472,25.815388
376473,25.742332
376474,25.599573
376475,25.83274
376476,25.964497
376477,26.103594
376478,26.028173
376479,25.660208
376480,25.440416
376481,25.305717
376482,25.25501
376483,25.22064
376484,24.797007
376485,24.472715
376486,24.105541
376487,23.654135
376488,23.54213
376489,23.499586
376490,23.116
376491,22.541191
376492,22.211655
376493,21.946608
376494,22.244339
376495,22.170984
376496,21.800974
376497,21.883032
376498,22.07858
376499,22.199856
376500,22.172884
376501,22.251667
376502,22.127262
376503,22.115978
376504,22.15291
376505,22.022768
376506,22.022768
376507,22.042828
376508,22.027973
376509,21.92762
376510,21.868477
376511,21.802996
376512,21.97886
376513,21.89549
376514,21.539843
376515,21.653803
376516,21.344347
376517,21.470688
376518,20.768724
376519,19.816803
376520,19.293251
376521,19.044384
376522,18.160984
376523,17.652397
376524,16.88468
376525,16.560465
376526,15.097434
376527,27.170137
376528,27.033367
376529,27.191805
376530,27.312407
376531,27.259752
376532,27.117496
376533,27.115303
376534,27.010424
376535,26.867664
376536,26.814919
376537,27.179466
376538,27.20754
376539,27.2159
376540,26.7608
376541,26.679653
376542,26.575771
376543,26.466589
376544,26.032166
376545,25.663244
376546,25.077847
376547,24.565832
376548,24.160395
376549,23.996096
376550,23.510618
376551,23.706032
376552,23.374205
376553,22.766499
376554,22.573376
376555,22.671371
376556,22.670818
376557,22.611948
376558,22.735947
376559,22.74226
376560,22.827795
376561,22.835936
376562,22.914719
376563,22.344553
376564,22.223103
376565,22.33128
376566,22.293276
376567,22.293276
376568,22.404598
376569,22.30597
376570,22.18994
376571,22.08611
376572,21.947256
376573,22.126204
376574,22.113615
376575,22.04156
376576,21.892992
376577,21.452839
376578,20.651415
376579,20.07134
376580,20.088087
376581,19.460451
376582,19.149178
376583,18.267582
376584,17.593922
376585,17.236341
376586,15.903036
376587,15.260199
376588,26.605452
376589,26.57422
376590,26.621323
376591,26.773716
376592,26.773716
376593,26.671469
376594,26.671469
376595,26.6176
376596,26.629671
376597,26.707182
376598,26.599148
376599,26.832596
376600,26.609121
376601,26.604942
376602,26.307386
376603,26.001614
376604,25.904991
376605,25.441317
376606,25.173195
376607,24.556044
376608,24.11728
376609,23.438747
376610,23.495049
376611,23.2809
376612,23.272867
376613,22.425802
376614,21.947666
376615,21.6991
376616,22.229126
376617,22.116049
376618,21.959759
376619,22.105907
376620,22.30436
376621,22.392149
376622,22.464598
376623,22.502932
376624,22.275291
376625,22.12808
376626,22.213491
376627,22.299915
376628,22.293549
376629,22.248861
376630,22.214148
376631,22.066204
376632,22.007061
376633,22.007061
376634,22.204422
376635,22.191965
376636,21.61712
376637,21.089851
376638,20.33545
376639,20.333443
376640,20.181711
376641,19.776888
376642,19.19663
376643,18.553389
376644,18.186754
376645,17.70213
376646,16.382076
376647,15.715637
376648,14.811391
376649,27.03276
376650,27.083525
376651,26.971264
376652,27.265388
376653,27.265388
376654,26.873913
376655,26.876066
376656,26.820189
376657,26.630064
376658,26.705421
376659,26.663345
376660,26.617868
376661,26.424355
376662,26.012499
376663,26.06303
376664,25.865208
376665,25.795334
376666,25.638002
376667,25.14594
376668,24.840546
376669,24.272781
376670,24.139086
376671,23.574772
376672,23.396488
376673,23.245234
376674,22.770573
376675,22.188385
376676,21.80346
376677,21.882526
376678,21.986029
376679,21.889328
376680,21.975206
376681,22.220562
376682,22.308352
376683,22.3808
376684,22.419134
376685,22.240923
376686,22.1548
376687,22.207008
376688,22.033192
376689,22.242378
376690,22.214848
376691,22.160074
376692,22.059721
376693,22.0225
376694,22.0225
376695,22.21986
376696,22.207403
376697,22.03193
376698,21.238708
376699,20.398394
376700,20.304062
376701,20.276426
376702,20.08668
376703,19.323114
376704,18.580547
376705,18.407827
376706,17.661823
376707,16.549047
376708,15.722125
376709,14.839322
376710,27.561289
376711,27.607954
376712,27.655056
376713,27.817394
376714,27.817394
376715,27.384287
376716,27.46551
376717,27.20188
376718,27.094587
376719,27.09405
376720,27.27783
376721,27.569315
376722,27.046774
376723,26.788366
376724,26.826921
376725,26.716911
376726,26.571928
376727,26.06914
376728,25.933228
376729,26.108862
376730,25.3361
376731,24.953894
376732,24.726498
376733,24.249428
376734,23.966578
376735,23.351187
376736,23.19006
376737,22.570208
376738,22.156225
376739,21.953753
376740,22.30134
376741,22.578238
376742,22.857302
376743,22.949915
376744,23.022364
376745,23.017046
376746,22.58418
376747,22.344452
376748,22.39666
376749,22.408834
376750,22.266516
376751,22.295992
376752,22.349726
376753,22.249372
376754,22.21215
376755,22.141365
376756,22.141365
376757,21.95561
376758,22.027613
376759,22.036848
376760,21.561773
376761,20.245554
376762,20.389355
376763,20.387619
376764,19.895578
376765,19.804579
376766,18.725777
376767,17.939276
376768,17.561314
376769,16.484589
376770,15.665222
376771,27.950344
376772,27.9991
376773,28.046202
376774,28.078592
376775,28.00087
376776,28.198208
376777,28.207075
376778,27.837107
376779,27.537518
376780,27.523252
376781,27.832914
376782,27.864393
376783,27.416664
376784,27.31353
376785,27.41922
376786,27.313183
376787,27.230867
376788,26.893295
376789,26.48959
376790,26.339884
376791,25.808872
376792,25.432737
376793,24.993177
376794,24.965544
376795,24.52846
376796,23.966724
376797,23.716963
376798,23.212713
376799,23.067842
376800,22.445171
376801,22.13921
376802,22.820818
376803,22.924559
376804,22.90987
376805,23.039972
376806,22.97593
376807,22.635044
376808,22.552185
376809,22.764286
376810,22.804663
376811,22.662346
376812,22.649036
376813,22.71735
376814,22.616997
376815,22.682985
376816,22.612204
376817,22.399189
376818,22.386732
376819,22.437532
376820,21.970274
376821,21.859728
376822,21.136826
376823,20.936903
376824,20.442879
376825,19.909647
376826,19.922318
376827,19.510145
376828,18.493944
376829,17.908438
376830,17.020554
376831,16.418434
376832,27.68227
376833,27.757896
376834,28.016912
376835,28.005888
376836,28.005888
376837,27.649807
376838,27.740395
376839,27.623472
376840,27.446102
376841,27.523613
376842,27.561802
376843,27.479267
376844,27.342484
376845,27.484787
376846,27.532133
376847,27.36497
376848,27.17372
376849,27.026154
376850,26.74793
376851,26.607132
376852,25.916685
376853,25.93987
376854,25.2229
376855,25.19106
376856,24.805887
376857,24.093454
376858,23.968742
376859,23.367508
376860,22.87314
376861,22.80729
376862,22.341274
376863,22.412622
376864,22.458775
376865,22.826063
376866,22.898512
376867,22.879154
376868,22.81044
376869,22.23951
376870,22.80451
376871,22.771654
376872,22.793222
376873,22.704775
376874,22.848228
376875,22.747875
376876,22.661007
376877,22.639572
376878,22.497347
376879,22.222715
376880,22.1915
376881,22.075407
376882,21.86129
376883,22.048288
376884,21.565544
376885,21.097477
376886,20.3177
376887,19.96755
376888,19.48669
376889,18.749971
376890,18.354399
376891,17.410137
376892,16.999569
376893,27.254532
376894,27.357347
376895,27.433012
376896,27.634872
376897,27.534342
376898,27.406364
376899,27.445332
376900,27.490168
376901,27.373552
376902,27.062912
376903,27.41257
376904,27.443544
376905,27.30676
376906,27.40578
376907,27.453127
376908,27.212557
376909,27.136278
376910,26.985249
376911,26.611757
376912,26.44194
376913,25.958738
376914,25.93987
376915,25.382572
376916,24.931955
376917,24.31684
376918,23.892765
376919,23.850868
376920,23.406984
376921,22.988808
376922,22.77927
376923,22.1539
376924,22.440382
376925,22.531708
376926,22.42716
376927,22.881397
376928,22.714779
376929,22.657421
376930,22.23951
376931,22.333878
376932,22.863216
376933,22.709618
376934,22.62117
376935,22.764418
376936,22.664064
376937,22.492556
376938,22.258036
376939,21.946383
376940,21.851913
376941,21.899364
376942,21.972551
376943,21.629301
376944,21.888737
376945,21.724518
376946,21.038511
376947,19.797369
376948,19.53596
376949,19.542067
376950,18.862759
376951,18.31431
376952,17.867117
376953,16.843342
376954,27.423452
376955,27.258293
376956,27.359455
376957,27.401245
376958,27.401245
376959,27.195513
376960,27.418734
376961,27.303194
376962,27.021255
376963,26.882607
376964,27.104849
376965,27.119347
376966,26.982563
376967,27.081583
376968,27.12856
376969,26.905226
376970,26.768877
376971,26.79734
376972,26.297989
376973,26.296072
376974,25.89119
376975,25.736393
376976,25.353212
376977,24.577469
376978,24.100096
376979,23.833313
376980,23.431492
376981,23.125397
376982,22.845995
376983,22.587463
376984,21.998121
376985,22.336618
376986,22.411734
376987,22.422596
376988,22.474985
376989,22.432709
376990,22.341639
376991,22.165981
376992,22.185734
376993,22.22611
376994,22.258713
376995,22.126383
376996,22.421312
376997,22.306204
376998,22.237432
376999,22.237432
377000,21.894913
377001,21.77601
377002,21.758295
377003,21.47076
377004,21.415201
377005,21.738882
377006,21.673986
377007,21.038511
377008,19.666185
377009,19.595499
377010,19.018272
377011,18.661768
377012,18.212812
377013,17.737217
377014,17.191635
377015,23.040163
377016,23.126842
377017,22.943502
377018,23.096207
377019,22.957153
377020,22.894867
377021,23.016386
377022,23.128464
377023,23.142302
377024,23.249897
377025,23.34525
377026,23.351713
377027,22.957682
377028,22.851875
377029,22.873213
377030,22.829771
377031,22.634338
377032,22.624458
377033,22.207035
377034,22.346376
377035,21.894547
377036,21.647053
377037,20.546974
377038,20.38549
377039,20.70192
377040,20.58964
377041,20.225328
377042,19.626667
377043,19.920238
377044,19.008562
377045,18.227026
377046,18.290688
377047,18.208128
377048,18.241863
377049,18.330181
377050,18.393759
377051,18.30232
377052,18.202911
377053,18.376677
377054,18.706934
377055,18.721502
377056,18.612995
377057,18.641338
377058,18.552904
377059,18.415874
377060,18.355883
377061,18.541727
377062,18.583826
377063,18.35091
377064,18.391682
377065,18.09832
377066,18.613827
377067,18.295668
377068,17.25658
377069,16.620268
377070,16.486998
377071,14.980228
377072,14.694509
377073,14.500349
377074,13.892364
377075,13.648169
377076,23.001146
377077,23.00551
377078,23.111586
377079,23.220251
377080,23.204365
377081,23.183224
377082,23.245167
377083,23.037275
377084,22.882454
377085,22.89021
377086,23.117474
377087,23.120127
377088,22.703115
377089,22.712765
377090,22.973534
377091,22.655207
377092,22.462921
377093,22.453827
377094,22.307533
377095,21.848818
377096,21.627422
377097,21.05156
377098,20.550581
377099,20.319817
377100,20.666595
377101,20.081251
377102,19.76399
377103,19.730728
377104,19.905954
377105,19.025478
377106,18.705698
377107,18.767666
377108,18.810665
377109,18.854935
377110,19.065125
377111,19.122816
377112,18.95631
377113,18.917004
377114,18.965794
377115,19.279188
377116,19.239714
377117,19.239714
377118,19.213463
377119,18.961544
377120,18.877842
377121,18.877842
377122,19.33183
377123,19.290466
377124,18.435917
377125,18.29546
377126,18.49159
377127,18.029167
377128,18.323362
377129,17.76168
377130,17.408075
377131,16.146883
377132,15.488557
377133,15.1172085
377134,14.215987
377135,13.64054
377136,13.181604
377137,24.883978
377138,24.803083
377139,24.486189
377140,24.527603
377141,24.297377
377142,24.855278
377143,24.790758
377144,24.574598
377145,24.378365
377146,24.463083
377147,25.031567
377148,25.02248
377149,24.487793
377150,24.317999
377151,24.565704
377152,24.366095
377153,24.17381
377154,23.626116
377155,23.513798
377156,23.145123
377157,22.65469
377158,22.216997
377159,21.995573
377160,21.283342
377161,21.407423
377162,20.955437
377163,20.807152
377164,20.983839
377165,21.407608
377166,20.71506
377167,20.484026
377168,20.531738
377169,20.627537
377170,20.695566
377171,20.83241
377172,20.940634
377173,20.809172
377174,20.769865
377175,20.771172
377176,20.966003
377177,20.926529
377178,20.926529
377179,20.82223
377180,20.742449
377181,20.54579
377182,20.54579
377183,20.99978
377184,20.958418
377185,20.969872
377186,20.228657
377187,19.565353
377188,19.779999
377189,19.566141
377190,18.828264
377191,17.815392
377192,17.461397
377193,16.744612
377194,15.903126
377195,15.242691
377196,14.287481
377197,13.92344
377198,25.17609
377199,25.28265
377200,25.202387
377201,25.201767
377202,24.947584
377203,25.066492
377204,25.166113
377205,25.07612
377206,24.737581
377207,24.85408
377208,25.11542
377209,25.232622
377210,25.002628
377211,24.765162
377212,24.56626
377213,24.34785
377214,24.477726
377215,24.393448
377216,23.72855
377217,23.619503
377218,23.093428
377219,22.81088
377220,22.736156
377221,22.212023
377222,21.968079
377223,21.632645
377224,20.962296
377225,21.134743
377226,21.730997
377227,21.035769
377228,20.864603
377229,21.033964
377230,21.194782
377231,21.162441
377232,21.4241
377233,21.481792
377234,21.229338
377235,21.012495
377236,21.190283
377237,21.201809
377238,21.201809
377239,21.215382
377240,21.215382
377241,21.07957
377242,20.995869
377243,20.859606
377244,21.381666
377245,21.369078
377246,21.474491
377247,21.193174
377248,20.180416
377249,19.747353
377250,19.603151
377251,18.766848
377252,18.347824
377253,17.714914
377254,16.905727
377255,16.197273
377256,15.291967
377257,14.610751
377258,13.717365
377259,25.933535
377260,25.860527
377261,25.853422
377262,25.974024
377263,25.407944
377264,25.427694
377265,25.42485
377266,25.385809
377267,25.089771
377268,25.20627
377269,25.398865
377270,25.696882
377271,25.482016
377272,25.269203
377273,25.055641
377274,24.948412
377275,24.773125
377276,24.663095
377277,24.506037
377278,24.283468
377279,23.54374
377280,23.118324
377281,23.349922
377282,22.713263
377283,22.588184
377284,21.978016
377285,21.691917
377286,21.409037
377287,21.909218
377288,21.577848
377289,21.21542
377290,21.28475
377291,21.501049
377292,21.466444
377293,21.560638
377294,21.599787
377295,21.280125
377296,21.063282
377297,21.274273
377298,21.166656
377299,21.166656
377300,21.209438
377301,21.303091
377302,21.202738
377303,21.078114
377304,20.962645
377305,21.483479
377306,21.47089
377307,21.348675
377308,21.342085
377309,19.824509
377310,19.72527
377311,19.417084
377312,19.149078
377313,17.979824
377314,18.037598
377315,17.034344
377316,16.253237
377317,15.451487
377318,14.842483
377319,13.856294
377320,25.951118
377321,25.999874
377322,25.969507
377323,26.075937
377324,26.153406
377325,25.562666
377326,25.73523
377327,25.628342
377328,25.508463
377329,25.585974
377330,25.460182
377331,25.560492
377332,25.569168
377333,25.460836
377334,25.17459
377335,24.925756
377336,24.812231
377337,24.698551
377338,24.326563
377339,23.797705
377340,23.26566
377341,23.095215
377342,23.023287
377343,22.914795
377344,22.595438
377345,22.023184
377346,21.363241
377347,21.313528
377348,21.842838
377349,21.55646
377350,21.239504
377351,21.392117
377352,21.62083
377353,21.562649
377354,21.64077
377355,21.723978
377356,21.428438
377357,21.468428
377358,21.451294
377359,21.508156
377360,21.522062
377361,21.553753
377362,21.550331
377363,21.449978
377364,21.251982
377365,21.1812
377366,21.749624
377367,21.737167
377368,21.318722
377369,20.93376
377370,20.241867
377371,19.630829
377372,19.48739
377373,19.260025
377374,18.076801
377375,18.134575
377376,17.704893
377377,16.22447
377378,15.770453
377379,14.978797
377380,14.393259
377381,26.443708
377382,26.49054
377383,26.502924
377384,26.646471
377385,26.6195
377386,26.562857
377387,26.720371
377388,26.666502
377389,26.351149
377390,26.38935
377391,26.479025
377392,26.360548
377393,26.203403
377394,26.057543
377395,25.831446
377396,25.750801
377397,25.498291
377398,25.009296
377399,24.6857
377400,24.652122
377401,23.996466
377402,23.473871
377403,23.377281
377404,23.074102
377405,23.058973
377406,22.165504
377407,21.7894
377408,21.313528
377409,22.03569
377410,21.775703
377411,21.204918
377412,21.355099
377413,21.621935
377414,21.563753
377415,21.661934
377416,21.680208
377417,21.418232
377418,21.38009
377419,21.585669
377420,21.536926
377421,21.616905
377422,21.616905
377423,21.66583
377424,21.565477
377425,21.453001
377426,21.361738
377427,21.629885
377428,21.589794
377429,21.467575
377430,21.352942
377431,20.405888
377432,19.933455
377433,19.4519
377434,19.108887
377435,18.894022
377436,18.15729
377437,17.98814
377438,17.242987
377439,16.010977
377440,15.334123
377441,14.223766
377442,27.751154
377443,27.491392
377444,27.650248
377445,27.626448
377446,27.587965
377447,27.317968
377448,27.383108
377449,27.329239
377450,27.006512
377451,26.983492
377452,27.331951
377453,27.0107
377454,26.610704
377455,26.464844
377456,26.287107
377457,26.27682
377458,26.02431
377459,25.887106
377460,25.618347
377461,25.131319
377462,24.621256
377463,23.922844
377464,23.917837
377465,23.233541
377466,23.168
377467,22.635046
377468,22.232891
377469,21.884556
377470,22.091578
377471,21.98445
377472,21.89618
377473,21.88956
377474,22.321173
377475,22.312796
377476,22.218842
377477,22.237116
377478,21.923626
