index,contest-tmp2m-14d__tmp2m
375893,-21.507650992390936
375894,-6.184012180189626
375895,-1.447751471225759
375896,-10.422603858095446
375897,-0.9002273903341367
375898,-14.005273460614204
375899,-11.808879889796225
375900,-10.67760844126646
375901,-5.497573044761614
375902,-7.339257223756144
375903,-10.112387390073586
375904,-9.19918085195118
375905,3.302263048111846
375906,-0.2932411153964303
375907,-1.4108179168981048
375908,-2.7862253690781174
375909,-2.649161168598523
375910,-0.9102829046717256
375911,-2.793054358851532
375912,-0.9162631362348739
375913,0.11734955884666043
375914,4.304994658728516
375915,3.4778449949863157
375916,1.3617926107697658
375917,27.342749308388584
375918,29.76057028243109
375919,36.83021973973632
375920,43.14487759697106
375921,39.470861105298816
375922,38.434986311120284
375923,36.14454638988204
375924,40.873107224804116
375925,33.489369853612345
375926,36.14065301882022
375927,35.60569095862713
375928,34.177533350285145
375929,40.863541964027796
375930,38.06467364453722
375931,39.06997880103852
375932,45.47615619032999
375933,40.259224864322675
375934,34.98557302778219
375935,43.18342969724522
375936,41.871880946655786
375937,41.101414676080324
375938,38.57873004385267
375939,29.45810647028516
375940,37.70412095650258
375941,42.87863508655144
375942,42.05986940470333
375943,37.56843933544809
375944,35.66796072113975
375945,33.33214346339329
375946,43.150980213238384
375947,46.165311593681466
375948,39.60681262982867
375949,-4.686369443347427
375950,-1.528515005634726
375951,-14.656079825529371
375952,-17.382843581827803
375953,-16.79749969474296
375954,-21.99994302160924
375955,-5.950623459855372
375956,-1.4399711678753482
375957,-12.165809638680972
375958,-0.7552518397698567
375959,-13.521348439453186
375960,-12.204038119558577
375961,-10.67760844126646
375962,-5.7720629380735335
375963,-6.6041665642892955
375964,-9.523918673935613
375965,-9.862345708849858
375966,2.5322308464782948
375967,-0.752873437589872
375968,-1.4108179168981048
375969,-1.9236981808692981
375970,-3.4913594716678498
375971,-1.5704528466667798
375972,-2.5633134437591094
375973,-1.7575180118854137
375974,1.3307324920856862
375975,3.357275529026111
375976,3.1824848588040484
375977,1.3617926107697658
375978,27.848233254399293
375979,29.20553199085078
375980,36.98531791061075
375981,41.39847045232864
375982,39.0605590959276
375983,40.17639400551761
375984,36.49204666283708
375985,40.70851131781015
375986,32.76722202644338
375987,35.94441853345542
375988,35.928739111382825
375989,34.593541891604175
375990,40.28626002053654
375991,38.323955389183695
375992,38.461275810469154
375993,45.548073553274634
375994,39.59495045909024
375995,32.88529109020161
375996,42.08435811161803
375997,38.624824619849015
375998,41.188379762091756
375999,38.57873004385267
376000,30.08565881127715
376001,35.665500755153545
376002,42.71736691678603
376003,41.95105578675678
376004,37.91263993616357
376005,35.66796072113975
376006,33.321135436723935
376007,42.707764708786264
376008,47.142709812795566
376009,39.60681262982867
376010,-4.686369443347427
376011,-1.528515005634726
376012,-14.656079825529371
376013,-17.36187485039568
376014,-17.168840218223718
376015,-22.062156930155858
376016,-5.950623459855372
376017,-5.131713267758052
376018,-12.260795811310683
376019,-0.7552518397698567
376020,-13.299571296344459
376021,-12.204038119558577
376022,-10.901771502230169
376023,-11.995156324691095
376024,-7.308883492730516
376025,-13.45615314146634
376026,-0.33405389057662305
376027,2.5322308464782948
376028,-1.5236317556971128
376029,-1.4108179168981048
376030,-1.6864154338202422
376031,-1.756687167097133
376032,-0.26685663000487025
376033,-1.725554469985732
376034,-2.2580552214160807
376035,0.35766821295988827
376036,4.287130861501987
376037,3.796510705958836
376038,1.8333676628159594
376039,24.410129494036244
376040,30.041097178587062
376041,35.69341281343242
376042,39.4917872525604
376043,40.3720669191067
376044,38.724431053782595
376045,36.93110230095003
376046,40.32864808569018
376047,32.78337681443743
376048,33.53744475278049
376049,35.0446076329279
376050,34.05413955592655
376051,39.75650583459522
376052,37.36402159610793
376053,37.796050535108186
376054,43.82659881606665
376055,39.32337292060802
376056,34.16211078926807
376057,40.51223050394775
376058,38.68801978261424
376059,40.56119434323418
376060,36.97531812961623
376061,26.29174225520789
376062,37.09645576857423
376063,42.58561439622235
376064,43.11544747011828
376065,38.40249796948461
376066,25.780765975175225
376067,24.99244813991894
376068,39.14104439635281
376069,38.42579129189283
376070,38.686838630388465
376071,-5.125953928265782
376072,-0.6369651514776464
376073,-16.237754352784382
376074,-18.37912594196651
376075,-16.681793062844548
376076,-20.67378237724707
376077,-6.201140086041695
376078,-0.8596620640730039
376079,-9.887035837693805
376080,0.35195027169020676
376081,-13.450054237968379
376082,-11.521570720267778
376083,-10.67760844126646
376084,-5.497573044761614
376085,-6.462146241788503
376086,-9.522485428291688
376087,-9.172835443241194
376088,4.57256096695157
376089,0.253222799907423
376090,0.32572354108119317
376091,-0.5754303218602814
376092,0.019496401871977653
376093,2.0257079088505643
376094,-2.909790032932605
376095,-1.0298822908972403
376096,-0.30994110163775446
376097,3.8179854139166123
376098,3.483967092695913
376099,1.3617926107697658
376100,24.441218668324105
376101,30.353717563764157
376102,35.85883450570182
376103,41.24081700183362
376104,39.85841810710732
376105,37.944632240965205
376106,36.64976416195046
376107,40.02002125036486
376108,30.97684410309443
376109,33.41924243900691
376110,31.476192808893067
376111,32.75271899116396
376112,39.75650583459522
376113,37.43562335466468
376114,37.796050535108186
376115,42.858933718207794
376116,37.42532699937796
376117,32.50192176336898
376118,39.19943573941953
376119,37.57259795541058
376120,40.56019936436803
376121,36.849370659830115
376122,27.474162119383074
376123,36.34457523762297
376124,42.69971993969508
376125,42.64376654339087
376126,38.38914566383126
376127,35.263598191441325
376128,33.86750698398619
376129,42.04709922658678
376130,38.42579129189283
376131,38.686838630388465
376132,-5.125953928265782
376133,-0.5235208902518993
376134,-14.71575516667378
376135,-17.473284092834312
376136,-16.55038028995395
376137,-20.767232181044015
376138,-6.228285036380294
376139,-1.3662877166263874
376140,-9.921153917539934
376141,-0.563137688384554
376142,-13.920991577072499
376143,-11.268850867408041
376144,-10.67760844126646
376145,-5.497573044761614
376146,-6.615099840256727
376147,-9.597916388507352
376148,-9.214949876706577
376149,2.5322308464782948
376150,-0.49057516370547116
376151,-1.4108179168981048
376152,-2.1634698724623718
376153,-2.608340624954713
376154,-0.49561322622077064
376155,-2.9719500100743694
376156,-0.5996920175983869
376157,0.3220634632837309
376158,3.5492652397199524
376159,3.902788007261888
376160,1.3617926107697658
376161,24.36212565971629
376162,30.13458582022173
376163,36.262741292272466
376164,41.35024807326509
376165,39.86573568844338
376166,37.962654815894396
376167,36.64976416195046
376168,40.02178133727175
376169,30.875726756246635
376170,33.45783697721267
376171,34.03213683878973
376172,33.64614385930401
376173,39.29802107561618
376174,37.36402159610793
376175,37.796050535108186
376176,43.82659881606665
376177,39.132787356013125
376178,33.307440354932226
376179,39.342981052590034
376180,39.562873440642534
376181,40.73963720870155
376182,36.849370659830115
376183,29.348119584305174
376184,37.78624419845677
376185,43.06094724499101
376186,42.17809461714975
376187,37.38094570901232
376188,35.66796072113975
376189,34.1840657944324
376190,43.00320036909363
376191,39.08581672541869
376192,39.60681262982867
376193,-4.686369443347427
376194,-1.528515005634726
376195,-14.656079825529371
376196,-17.008142246939123
376197,-15.81447662885608
376198,-21.04298708171586
376199,-6.228285036380294
376200,-1.9202259162508977
376201,-9.63750301326167
376202,-0.563137688384554
376203,-14.108971772277352
376204,-11.711413394544584
376205,-10.67760844126646
376206,-5.497573044761614
376207,-6.551676338396549
376208,-9.299482290938775
376209,-9.004288572963112
376210,2.5322308464782948
376211,-0.7239942474679202
376212,-1.4108179168981048
376213,-1.0984400580241012
376214,-3.8163008042304627
376215,-1.2844247593351543
376216,-2.355846206758927
376217,-0.2767560204792421
376218,0.11734955884666043
376219,4.359010945002101
376220,3.77464483267579
376221,1.3617926107697658
376222,28.190663988633002
376223,31.424125040462133
376224,37.42486093081983
376225,40.634433353318286
376226,37.18780210974093
376227,39.27524513055206
376228,36.38972722802713
376229,40.22082957357056
376230,32.225447880078214
376231,32.94922876712222
376232,31.709552900292852
376233,33.64614385930401
376234,39.23560276316873
376235,37.80189395120611
376236,36.69134782373158
376237,41.16536447297179
376238,36.621259684791724
376239,31.986254776707927
376240,40.935215665743485
376241,40.26447545955984
376242,39.37165883324681
376243,37.86643881081932
376244,30.1009737839791
376245,35.665500755153545
376246,42.40838236056937
376247,41.68178088746561
376248,37.386236218744216
376249,35.66796072113975
376250,33.81076961724151
376251,42.65973865728
376252,47.064177217252876
376253,39.60681262982867
376254,-4.686369443347427
376255,-1.528515005634726
376256,-14.656079825529371
376257,-17.314224141649877
376258,-19.14863028176876
376259,-26.270845528212202
376260,-10.02026311860559
376261,-5.8985422660379445
376262,-11.507638549208014
376263,-0.6778398378425683
376264,-13.628445558525804
376265,-12.247107857269286
376266,-10.67760844126646
376267,-9.489358799471846
376268,-10.409076288551688
376269,-13.500628256217208
376270,-0.03757908256683251
376271,2.5322308464782948
376272,-0.6932865818398684
376273,-1.4108179168981048
376274,-1.1311132925954137
376275,-2.6316704697938924
376276,-0.3129403773982391
376277,-2.192255786919172
376278,-0.2788442035310714
376279,0.4169138502111678
376280,3.430038485250398
376281,3.3331218774567293
376282,1.8333676628159594
376283,25.573658752663697
376284,30.42471437566486
376285,36.98531791061075
376286,41.350053106156906
376287,37.55376496486519
376288,38.184788155610065
376289,35.53966615051643
376290,38.59508616688319
376291,32.86861178139393
376292,32.97182528823132
376293,32.218118399529516
376294,33.56362074622538
376295,39.48756230016758
376296,38.68871365388685
376297,35.65112326515039
376298,40.953821790285104
376299,35.4728188698273
376300,30.548742774722562
376301,38.47718041682286
376302,35.88007387079669
376303,39.03481087290775
376304,37.81545448079282
376305,30.587392552072885
376306,35.665500755153545
376307,42.40838236056937
376308,41.68178088746561
376309,37.630744492877795
376310,35.66796072113975
376311,33.468316728260625
376312,42.60295296414219
376313,47.142709812795566
376314,39.60681262982867
376315,-4.686369443347427
376316,-1.6545783016631583
376317,-17.857313835675562
376318,-19.205133626747966
376319,-20.296590440799918
376320,-26.31208473589406
376321,-10.857495674611295
376322,-5.233119816053678
376323,-12.336096065565576
376324,-0.7552518397698567
376325,-13.316916873971328
376326,-12.204038119558577
376327,-10.935220494956532
376328,-11.519575048313317
376329,-10.47391204433875
376330,-13.505969410486625
376331,0.0551377934229329
376332,2.5322308464782948
376333,-1.006578733073514
376334,-1.4108179168981048
376335,-1.6642685134152115
376336,-3.8014175195318067
376337,-0.8655648945132723
376338,-2.832833313489573
376339,-1.5321513973384695
376340,1.2667149136690368
376341,3.2248055240410096
376342,3.5084801242210117
376343,1.8333676628159594
376344,25.175332519689185
376345,31.648088522721665
376346,34.8502804720312
376347,41.43609549561576
376348,37.35302387514543
376349,34.66770942963003
376350,35.77291149852881
376351,39.882112639833096
376352,32.45050018515894
376353,35.05517955982973
376354,34.4677239387982
376355,31.058544737080133
376356,38.44640588421691
376357,35.599629325824
376358,38.25635155820863
376359,44.12880712650865
376360,39.52628372797032
376361,34.037308155437906
376362,42.577586611849355
376363,40.96016894837265
376364,40.32902959919505
376365,36.9400025370264
376366,28.67166995809866
376367,32.30984309297257
376368,40.54839966481808
376369,40.98908716233067
376370,33.399797082634194
376371,26.61223156592837
376372,25.272424655479302
376373,40.04408663552526
376374,36.86031201816767
376375,38.686838630388465
376376,-5.125953928265782
376377,-0.6369651514776464
376378,-16.237754352784382
376379,-18.975248583173073
376380,-17.55631839484711
376381,-19.117532340520146
376382,-3.830302444531636
376383,-1.9113670604229096
376384,-10.35319151312431
376385,1.950552086032895
376386,-7.821780262506392
376387,-10.210492842062756
376388,-9.93370247866772
376389,-7.273889080572781
376390,-5.546989965470797
376391,-10.513688800482976
376392,-10.23530926982923
376393,-3.633981520107568
376394,2.847940347996375
376395,2.4765149305609224
376396,1.2168373304847462
376397,0.6756216057405457
376398,0.4866661785522721
376399,-0.7294093752982951
376400,-1.5191118831416022
376401,-0.04952806521000275
376402,3.3149845377584484
376403,4.704713489361336
376404,-0.3380101936612654
376405,24.022771331250205
376406,31.41321873822036
376407,36.59392108342632
376408,42.35506447028556
376409,38.79040155706802
376410,37.687921793240655
376411,36.487644433962885
376412,40.254218737948804
376413,32.65736891151404
376414,35.86651678126577
376415,34.17502377012454
376416,33.306612982673215
376417,39.63132889862446
376418,38.38620161401211
376419,37.38137627249624
376420,43.69960477717554
376421,38.34394748640712
376422,34.65984106956229
376423,42.44785345429317
376424,41.02940307365144
376425,40.08247161560463
376426,37.35076449786713
376427,28.91817661432595
376428,32.99884438635928
376429,37.22299108039492
376430,37.83204316271233
376431,35.259803411797456
376432,26.61223156592837
376433,25.272424655479302
376434,39.93779143980442
376435,36.92080055141786
376436,38.87162217599192
376437,-4.868054914971145
376438,-0.38091234816888253
376439,-17.12781192741283
376440,-18.975248583173073
376441,-17.04551485723769
376442,-19.174054953138906
376443,-4.420545318365971
376444,-1.1170004300310694
376445,-9.79607672081534
376446,2.533755864223905
376447,-7.853943272567513
376448,-9.302874411116653
376449,-9.108773162480194
376450,-7.433863518735164
376451,-4.80849940280871
376452,-10.521749088041679
376453,-10.390982665375223
376454,4.6262732228474155
376455,0.9695533287382316
376456,2.7729358441286354
376457,0.9620095493427865
376458,-0.3598367269652538
376459,-0.4845152952795626
376460,-1.1888863512304937
376461,-1.109167103388618
376462,-0.2357781000911907
376463,3.4018804972569545
376464,4.670172280982458
376465,-0.23779233975916014
376466,27.526385737003995
376467,30.164079991344394
376468,36.0610757270087
376469,42.87794447963359
376470,40.68755754730668
376471,38.67371262871963
376472,37.550062879808266
376473,41.70541419251914
376474,33.28321933004946
376475,35.629786244638474
376476,35.5953057564611
376477,33.398219551139526
376478,40.38855906651243
376479,38.36651642035466
376480,37.258748019719796
376481,43.757794750424566
376482,38.677343455136366
376483,36.10671355952233
376484,42.60775677486741
376485,41.18866822183438
376486,41.84728841862521
376487,38.26275630823757
376488,28.534306024995715
376489,35.64726439400988
376490,41.35098595803659
376491,38.04495888733617
376492,36.911534154512665
376493,26.61223156592837
376494,25.21039545039987
376495,39.971868207063025
376496,36.96489247834698
376497,38.71552579294681
376498,-4.868054914971145
376499,-0.38091234816888253
376500,-17.324735629267515
376501,-18.975248583173073
376502,-17.332694614193677
376503,-19.280958350774593
376504,-2.822784750644704
376505,2.0611819611693827
376506,-9.910271037649121
376507,2.587461469373365
376508,-7.59727686734389
376509,-9.15365513416114
376510,-8.267001169773257
376511,-7.130126202314113
376512,-5.069370961043987
376513,-8.909473197727229
376514,-9.682653751822706
376515,4.868730775515676
376516,0.6066195185065117
376517,2.865519974387588
376518,1.0828042822806232
376519,-0.5452826502370423
376520,-0.28304698957464236
376521,-3.218251532147365
376522,-0.29271706573607936
376523,-0.03931879716216358
376524,3.37167343794384
376525,5.220182757977302
376526,0.473925585717331
376527,24.410129494036244
376528,29.866412275555952
376529,35.60184354721645
376530,41.245095112058564
376531,39.739004997903024
376532,38.158334259076696
376533,37.61317852760427
376534,40.51498183862067
376535,32.12918198266266
376536,34.89953127146154
376537,31.471191962720646
376538,32.167718013945716
376539,39.75650583459522
376540,37.46030112644552
376541,37.71793694499341
376542,43.82659881606665
376543,40.15834169311103
376544,34.036699483215955
376545,40.51223050394775
376546,38.892742082633276
376547,40.57182601083475
376548,36.97531812961623
376549,25.74257762820777
376550,39.415111238958836
376551,41.43947041314636
376552,42.55022189142014
376553,33.35079481325062
376554,25.780765975175225
376555,24.99446169646647
376556,39.11738291330417
376557,38.42579129189283
376558,38.87632475547504
376559,-5.125953928265782
376560,-0.6369651514776464
376561,-16.237754352784382
376562,-18.37912594196651
376563,-16.63789157997664
376564,-18.356225402445908
376565,-5.522278465428995
376566,-0.43497659768941777
376567,-11.018799172045028
376568,-0.13292679208343472
376569,-12.893386099463909
376570,-10.995973831127534
376571,-9.244724271228684
376572,-5.580284212885314
376573,-5.775717943248734
376574,-9.36370862930896
376575,-8.975356912518892
376576,3.8874998167707475
376577,0.8775926068989608
376578,0.20718545974990032
376579,-0.8858837064911587
376580,-1.2041661232136454
376581,1.7039336344072282
376582,-3.302886275173421
376583,-0.6481160593265569
376584,-0.5214289645524266
376585,4.012012535514392
376586,3.863052604093126
376587,1.3617926107697658
376588,24.52145984523836
376589,30.435598901018636
376590,36.25121816171699
376591,41.163106743675655
376592,39.77469018846141
376593,38.56732487795623
376594,36.75474060210154
376595,40.059879893541165
376596,31.29801261876238
376597,32.998296490022454
376598,33.78300760598347
376599,34.05413955592655
376600,39.75650583459522
376601,37.36402159610793
376602,37.71793694499341
376603,43.82659881606665
376604,40.03624974321184
376605,33.98554486685447
376606,40.51223050394775
376607,38.892742082633276
376608,40.80079659457389
376609,36.97531812961623
376610,28.10246578315137
376611,39.415111238958836
376612,41.43947041314636
376613,41.41634321925585
376614,37.89013154121788
376615,25.780765975175225
376616,25.16867568957318
376617,38.69683185079204
376618,38.42579129189283
376619,38.686838630388465
376620,-5.125953928265782
376621,-0.6369651514776464
376622,-16.237754352784382
376623,-18.37912594196651
376624,-16.55038028995395
376625,-19.776304931446028
376626,-6.213247527632019
376627,-1.2823917815246846
376628,-9.246237973912505
376629,-0.12864194958913622
376630,-13.920991577072499
376631,-11.228924721518297
376632,-10.67760844126646
376633,-5.497573044761614
376634,-6.210289341391455
376635,-9.559994420391117
376636,-9.143759069932315
376637,4.36990904435007
376638,0.3864025022646387
376639,0.323600448220712
376640,-0.5031468483925723
376641,-0.9471368339784139
376642,1.3132757539468907
376643,-2.8097707786379686
376644,-1.0484120217615676
376645,-0.47667914707300696
376646,3.8259852567806902
376647,3.8703931662108957
376648,1.3617926107697658
376649,26.949524399575367
376650,30.14890683271107
376651,35.42369163825481
376652,41.2473494792726
376653,39.85841810710732
376654,38.32318251361161
376655,36.64976416195046
376656,40.045823063158366
376657,31.657577422805403
376658,33.322436998233485
376659,34.152133357905086
376660,33.64614385930401
376661,38.99567241725241
376662,37.613138327618486
376663,37.796050535108186
376664,43.82659881606665
376665,38.93599782820294
376666,34.28706248235417
376667,41.12793528248319
376668,38.630646525249524
376669,40.80079659457389
376670,36.97531812961623
376671,30.510404363414068
376672,36.8527358954738
376673,41.43947041314636
376674,43.2444643342439
376675,37.90743574973209
376676,35.263598191441325
376677,26.09909453560417
376678,39.05418017654304
376679,38.36979744718951
376680,38.90380407658647
376681,-4.39762782035736
376682,-1.3472509991132986
376683,-14.656079825529371
376684,-16.167845164346147
376685,-14.922241111237499
376686,-20.70575451299337
376687,-6.228285036380294
376688,-1.3068276766242768
376689,-9.728875451611785
376690,-0.5636307246895047
376691,-13.920991577072499
376692,-11.32314850332198
376693,-10.67760844126646
376694,-5.497573044761614
376695,-6.10510256837628
376696,-9.74205198929051
376697,-9.227490502676702
376698,3.3559898704184423
376699,-0.2475997430178678
376700,-0.1005735003410626
376701,0.7552332126416221
376702,-0.9570845238258796
376703,1.5735576718604904
376704,-2.783778644553837
376705,-1.1733413192139714
376706,-0.5294197169728436
376707,4.545136663356694
376708,4.1382295049582165
376709,1.3617926107697658
376710,26.58108211425818
376711,29.034557272563287
376712,35.85883450570182
376713,41.24081700183362
376714,39.34787213705201
376715,39.411402724891
376716,36.696126214239406
376717,40.34217971626494
376718,32.05815112078139
376719,33.37480683365808
376720,34.06312873842797
376721,33.64614385930401
376722,39.23560276316873
376723,37.66847483899389
376724,37.796050535108186
376725,44.797261118093914
376726,38.848795945353785
376727,34.48930470187888
376728,41.579697927069674
376729,38.950425792785246
376730,40.63516456825732
376731,36.97531812961623
376732,30.056373380759076
376733,37.47587976490578
376734,41.87939980158494
376735,41.70244493519708
376736,37.842522769700494
376737,35.66796072113975
376738,34.69491064948364
376739,44.60568902288589
376740,39.12320844402234
376741,39.8320401418435
376742,-4.686369443347427
376743,-1.528515005634726
376744,-14.656079825529371
376745,-16.44174240384857
376746,-15.826361705011534
376747,-19.775831735174382
376748,-6.281736501087815
376749,-1.7923132812032065
376750,-9.685072467642462
376751,-0.14964330225263112
376752,-13.685843913273748
376753,-10.797467344469796
376754,-10.695564899705575
376755,-10.42025601350703
376756,-5.460671126176116
376757,-9.372002559866647
376758,-11.153538020531137
376759,1.8740967212305257
376760,-0.8477029168362531
376761,-0.621700883164845
376762,0.05984170924601617
376763,-1.9017449543893692
376764,-0.34204209916644945
376765,-2.6741639676114675
376766,-0.1910537541186157
376767,-0.13962452930462188
376768,4.805429295945299
376769,3.4264230582359825
376770,1.7695587272694437
376771,26.744347472905027
376772,29.172062442142508
376773,35.95296010687582
376774,40.075010963133295
376775,36.933223091007136
376776,38.44103589980702
376777,36.84915292323033
376778,40.22082957357056
376779,31.890068430928768
376780,32.93176933801715
376781,30.779110101778095
376782,32.74019104315778
376783,38.986468146344
376784,37.80189395120611
376785,35.826938503175406
376786,41.05412352827495
376787,33.716935927409466
376788,29.908285667354324
376789,38.05630787579075
376790,38.20430321748182
376791,39.05650542214731
376792,36.11771861487115
376793,27.236672593788384
376794,35.230802827653676
376795,41.68935427113482
376796,40.04244280706075
376797,36.656129623391806
376798,35.66796072113975
376799,34.65146382821674
376800,42.62222078757847
376801,47.064177217252876
376802,39.33024130877749
376803,-5.316524109070068
376804,-1.528515005634726
376805,-15.128980107230367
376806,-17.58855943372959
376807,-19.153596686305818
376808,-23.93402726470697
376809,-10.904829029886763
376810,-5.40156093491461
376811,-9.716282103318186
376812,-0.1780906429581961
376813,-13.594053361939086
376814,-10.797467344469796
376815,-10.67760844126646
376816,-11.130408839383588
376817,-9.437440054965268
376818,-13.540442096284572
376819,0.08863865816896954
376820,1.9971611047708713
376821,-0.6932865818398684
376822,-1.2959805616415414
376823,-0.36784302150840187
376824,-1.9297284581034253
376825,-0.075734767788461
376826,-3.5770539417547162
376827,-0.1867193958591864
376828,0.6262121628184412
376829,1.7475227479439317
376830,3.373223780980024
376831,1.9398809599173203
376832,26.744347472905027
376833,31.835315368481567
376834,35.95296010687582
376835,40.075010963133295
376836,37.12036293025346
376837,38.95510432910625
376838,35.970807482250805
376839,38.840291930935955
376840,31.890068430928768
376841,32.94213329310733
376842,33.34983594049797
376843,33.852036668810584
376844,38.986468146344
376845,37.53169920976992
376846,35.826938503175406
376847,39.21065103514163
376848,33.48476063633437
376849,31.46824589087216
376850,39.143601377354756
376851,38.20430321748182
376852,39.00959688635166
376853,36.11771861487115
376854,32.07986983644457
376855,35.665500755153545
376856,42.40838236056937
376857,39.86850299377615
376858,35.7676479117164
376859,35.870711932009435
376860,34.90481915004062
376861,41.404741470832306
376862,45.30044842176568
376863,36.70132150721807
376864,-7.835185119320878
376865,-5.421902788949792
376866,-17.857313835675562
376867,-18.094818932285463
376868,-19.06148960693342
376869,-25.061782821869738
376870,-10.904829029886763
376871,-5.8411819418639475
376872,-11.134477296020714
376873,-0.563137688384554
376874,-12.782747702958124
376875,-11.988631820993822
376876,-10.67760844126646
376877,-9.489358799471846
376878,-10.53138559984648
376879,-13.484398306783556
376880,0.436034221644368
376881,2.637295758007653
376882,-0.8555197152359932
376883,-1.4108179168981048
376884,-1.0719034771331506
376885,-3.3484805562496973
376886,-2.421383571266645
376887,-3.2169804985143147
376888,1.0212602702432783
376889,0.7302574093614753
376890,1.5154827152957004
376891,2.3792022318771773
376892,1.8333676628159594
376893,27.00878656494458
376894,32.11526971248723
376895,36.04640684526212
376896,40.075010963133295
376897,37.12036293025346
376898,38.95510432910625
376899,35.92780043676946
376900,38.776255810681434
376901,31.890068430928768
376902,33.34623741463331
376903,33.76697006207365
376904,33.96736690599205
376905,38.986468146344
376906,37.28139839440345
376907,35.826938503175406
376908,39.21065103514163
376909,33.498065202816605
376910,30.665178782060963
376911,38.1717967948712
376912,38.13964220984267
376913,38.24843971636949
376914,37.78723525230948
376915,32.37476566500895
376916,35.665500755153545
376917,41.088692281018844
376918,39.8101285284885
376919,34.61710169403831
376920,36.340487731924405
376921,34.15474788767165
376922,43.38967642714185
376923,45.54535329439501
376924,36.70132150721807
376925,-7.835185119320878
376926,-5.430328059509726
376927,-17.857313835675562
376928,-20.685372648125924
376929,-20.52124808675266
376930,-26.31208473589406
376931,-10.815857972020419
376932,-6.339929797033548
376933,-12.23531683377184
376934,-0.4658795858225391
376935,-12.78307632109358
376936,-12.204038119558577
376937,-10.00429640911463
376938,-9.80904581630082
376939,-10.794575133514112
376940,-13.110076021462703
376941,0.7549962822655063
